baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ChrUn.fgenesh.mRNA.57,93.8296022887778,-7.31300409806874,1.71478538584948,-4.2646760104303,2.00192479725843e-05,0.000987679485282476
LOC_Os01g01890.1,63.677626075575,4.70139279152152,1.55583267596658,3.0217856098187,0.00251288454756796,0.0431312912451483
LOC_Os01g02370.1,40.2847154944051,5.62552105617616,1.50603385918957,3.73532176707063,0.000187475321685432,0.00592296843321805
LOC_Os01g02900.1,650.937891147782,4.16568645041449,1.30474075199785,3.19273115677263,0.00140934092641496,0.0280789263999612
LOC_Os01g03310.1,154.116248568355,5.26750037197271,1.69106980533344,3.11489233345638,0.00184012062820991,0.0340847966897957
LOC_Os01g03620.1,1060.66391541053,4.61812375783083,1.47889433675465,3.12268675527222,0.00179208369138742,0.0334329591887869
LOC_Os01g03680.1,212.389842361554,8.2223074152521,1.62680823513147,5.05425731053519,4.32068776198143e-07,4.01592496448452e-05
LOC_Os01g03950.1,84.0440651462737,7.17201051610626,1.35586349967275,5.28962577563102,1.22566873918589e-07,1.38687082336142e-05
LOC_Os01g05080.1,127.121868451339,5.06608645181562,1.24839549412664,4.0580781296073,4.94782161450562e-05,0.00203987417849519
LOC_Os01g05090.1,378.848938111175,3.59087961082822,1.10105424928789,3.2613103424746,0.00110898591971218,0.0231403452722289
LOC_Os01g05460.1,35.8791889452224,5.43158045557224,1.61359027130669,3.36614601126327,0.000762263483847663,0.0176350926568799
LOC_Os01g05530.1,47.4549386575644,-6.27706203403077,1.81232730800265,-3.46353663949846,0.000533123984371385,0.0134802739895026
LOC_Os01g05840.2,105.697519607973,5.19869068818781,1.67217811781177,3.10893357161668,0.00187763928697274,0.0345950884555509
LOC_Os01g06310.1,6638.76465298899,-4.60255743697722,1.29618400867909,-3.55085188997787,0.000383986439259396,0.0103825943706242
LOC_Os01g06510.1,85.4574708345571,-7.17703515456236,1.72686959741959,-4.15609561097537,3.23732390382569e-05,0.00144637518621568
LOC_Os01g06580.1,45.5497355735633,5.94896683825962,1.54457103306962,3.85153334543435,0.000117380542814532,0.00405957292591124
LOC_Os01g07170.1,95.8591605696372,-5.69440059224059,1.59260527567652,-3.57552538548615,0.000349525256132645,0.00975484696069929
LOC_Os01g07560.1,176.54972722848,5.98838220570252,1.33541413180942,4.48428847880212,7.31576345485705e-06,0.000417299164740065
LOC_Os01g07850.1,120.791433473485,-5.16377717659286,1.45505110097529,-3.54886311080876,0.000386898155466843,0.0104477556378984
LOC_Os01g08020.1,239.867337839584,5.90601408880129,1.6983023136159,3.47759880054962,0.000505926557920673,0.0129721563250104
LOC_Os01g08880.1,69.8599580886603,6.7819587281379,1.72139810743257,3.93979678428545,8.15506592171786e-05,0.00306079344964309
LOC_Os01g09580.1,166.472234743554,5.2644330804401,1.35436079965621,3.88702410892019,0.000101480678526104,0.00359324443352632
LOC_Os01g09880.1,228.27012082762,4.72735560881377,1.15345182634445,4.09844217230625,4.1594012321779e-05,0.00179390546123791
LOC_Os01g10810.1,40.921227643258,6.11325039712146,1.76954570932821,3.45470047193202,0.000550904482707228,0.0138692035428833
LOC_Os01g10850.1,33.3813026484342,6.16271165370764,1.64151443665192,3.7542841635175,0.000173837563328091,0.00553409490594933
LOC_Os01g11350.1,150.868848854276,5.13131501618562,1.57087354967692,3.26653600936942,0.0010887196059768,0.0228269307114169
LOC_Os01g11550.1,70.9069798494904,5.22278202686819,1.66632507239868,3.13431161384974,0.00172257821004944,0.0324855782003889
LOC_Os01g11700.1,82.24722627757,4.66242976311216,1.32948570885449,3.50694237031655,0.00045328730655123,0.0119310261977201
LOC_Os01g11790.1,140.838722416182,5.51948399298801,1.61289473933694,3.4220980814018,0.000621398933057774,0.0150962961333289
LOC_Os01g12570.1,155.966939734404,-4.49623317570632,1.49277090787938,-3.01200482403134,0.0025952847316826,0.0441452844065618
LOC_Os01g12680.1,254.861929838328,6.47525012845057,1.65428579328083,3.91422700645253,9.06942817141057e-05,0.0033069263490152
LOC_Os01g12940.1,220.723336634086,-8.48818479593471,1.62330645197962,-5.22894785860265,1.70477432326596e-07,1.82017443130242e-05
LOC_Os01g13090.2,600.038947868053,-8.35638657490871,1.41941612241321,-5.88719998523171,3.9279331252757e-09,8.01760467335688e-07
