baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ChrSy.fgenesh.mRNA.22,82.2909540578858,-4.09050699687123,1.16363539729287,-3.51528236970751,0.000439286641083441,0.00770097625531654
ChrSy.fgenesh.mRNA.25,125.864542615624,-4.85067750426495,1.08788183953962,-4.45882753803274,8.2409193267288e-06,0.000206219585617367
ChrSy.fgenesh.mRNA.54,164.159931468344,-5.68606374663187,1.08190600770829,-5.25559864361615,1.47543743857313e-07,4.86160498411518e-06
ChrSy.fgenesh.mRNA.57,110.533692179811,-4.90908364516527,1.15189377178015,-4.26175031537735,2.02831991552891e-05,0.000473151431661867
ChrUn.fgenesh.mRNA.29,89.6144202751158,5.75701197107577,1.20925273108334,4.76080129744111,1.92825826551891e-06,5.38159352285731e-05
LOC_Os01g01470.1,376.489877954601,-4.97361137342994,0.94730198464661,-5.25029130524343,1.51858865117032e-07,4.97772795632311e-06
LOC_Os01g01760.1,191.184725587433,-6.49979490813361,1.12229776378721,-5.79150660177739,6.97578165904896e-09,2.80973323975837e-07
LOC_Os01g02050.1,1299.10146296382,-2.53629162215231,0.647716830383053,-3.91574142152886,9.01268053197113e-05,0.00183712728511612
LOC_Os01g02560.1,777.434612359995,2.20212728250892,0.74441908708494,2.95818218623624,0.00309459165933115,0.0411332450219836
LOC_Os01g02580.1,253.044381703794,-3.31029177545022,0.878463381131101,-3.76827520253368,0.000164379422991463,0.00315643599876971
LOC_Os01g02590.1,179.325417653183,-5.36770684820286,1.05137405922076,-5.1054206646312,3.30059442843497e-07,1.03861455176777e-05
LOC_Os01g02960.1,3618.09040347775,-8.20860899868097,0.742741193282805,-11.0517756022123,2.14921387285938e-28,8.58798571989873e-26
LOC_Os01g03020.1,10330.7373012564,-1.93993569967937,0.582835017559125,-3.32844740146825,0.000873314940835386,0.0141199937832948
LOC_Os01g03670.1,903.352718675181,-4.25006985677804,1.26165444107543,-3.36864811663904,0.000755377984489056,0.0124694330370672
LOC_Os01g04030.1,15604.4696218278,2.30380577672828,0.584797683071183,3.93949197033301,8.16543348045072e-05,0.00168627253844845
LOC_Os01g04040.1,4772.78809016486,6.19320800509121,0.782322698437694,7.9164365516418,2.44414373782018e-15,2.18963966035179e-13
LOC_Os01g04340.1,248.062024472431,-4.8396438783301,0.986080799464849,-4.90795874025394,9.20292084942438e-07,2.6970236258837e-05
LOC_Os01g04570.1,364.027635451711,-2.43581219479496,0.805284051384513,-3.02478633546399,0.00248808830616367,0.0342081567555239
LOC_Os01g05100.1,1574.50376407986,-2.56158743229916,0.692806761483641,-3.69740535847764,0.000217814384315716,0.00407374391587209
LOC_Os01g05540.1,935.29452068933,-3.95745392226319,0.83789395091609,-4.72309642280674,2.32280650913494e-06,6.41165910756172e-05
LOC_Os01g05560.1,5458.43781610325,-11.1609790489858,0.912410950176824,-12.2324036628702,2.08671012360939e-34,2.10123362606971e-31
LOC_Os01g05585.1,489.182456794505,-7.23499858987533,1.10296216258956,-6.55960724245411,5.39496829601929e-11,2.85921961861031e-09
LOC_Os01g05610.1,279.196180527314,-4.3072179579423,1.0572010507084,-4.07417109078366,4.61785250773677e-05,0.000998709785479086
LOC_Os01g05630.1,2095.02637526102,-4.49842588143229,0.743125408576922,-6.05338726076764,1.41831345841308e-09,6.23117329879421e-08
LOC_Os01g05820.1,2192.46374025458,-2.08514372413505,0.615935590404768,-3.38532755148111,0.000710933644401333,0.0118254771375827
LOC_Os01g06620.1,39872.0677480738,-6.38398618420984,0.590477853589124,-10.8115590540878,3.03468110637119e-27,1.09135803102555e-24
LOC_Os01g06900.1,237.490884263772,-6.70843705252981,1.11421834056207,-6.02075626321655,1.73604012111276e-09,7.50911924551421e-08
LOC_Os01g06910.1,77.856259762597,-4.79536709003782,1.23445899223106,-3.88459002706202,0.000102502706381634,0.00206597528458868
LOC_Os01g07280.1,383.95534481833,-3.95208997383478,0.804692382767581,-4.91130531177932,9.04720884726723e-07,2.65448060047908e-05
LOC_Os01g07930.1,581.472698696827,-6.75377787177877,0.930610214623004,-7.25736486195218,3.94703990985307e-13,2.83893664830403e-11
LOC_Os01g08020.1,16298.142033417,1.96756483551664,0.575062205749637,3.4214817385743,0.000622809073169789,0.0104943745702652
LOC_Os01g08490.1,96.6887082598973,6.15033089715034,1.24535884875771,4.93860135436906,7.86848790480788e-07,2.33862236736285e-05
LOC_Os01g08570.1,169.196447164004,-6.27155989450149,1.13728292395482,-5.5145116157135,3.4974980871706e-08,1.26321401501338e-06
LOC_Os01g08650.1,3553.1128351249,-7.29980530525979,1.092674490894,-6.68067696838725,2.37840974827503e-11,1.30729447604969e-09
LOC_Os01g08890.1,1194.72125800896,10.795342408852,1.01509146638093,10.6348469732883,2.05165259561896e-26,6.53775980279896e-24
LOC_Os01g09100.1,472.600535007796,2.3015088178113,0.75359500479324,3.05403937549023,0.00225782444415269,0.0315482339548507
LOC_Os01g09300.1,6262.26979833673,1.75287893938577,0.585595698571893,2.99332618675404,0.00275954642743244,0.0373689197225305
LOC_Os01g09420.1,1113.15269935032,4.29322877351819,0.952963947015728,4.50513242076233,6.63315656357731e-06,0.000170196368347971
LOC_Os01g09580.1,655.557758610136,-2.12202754871128,0.725129076726775,-2.92641354045557,0.0034289480119833,0.0447719591564665
LOC_Os01g09730.1,1219.01637885321,-7.86849122597371,0.866110887280399,-9.08485430852959,1.03837655665251e-19,1.51977275797502e-17
LOC_Os01g10420.1,266.81880919025,8.4957278470264,1.14294675227458,7.43317904365975,1.06018241175454e-13,8.11216779134008e-12
LOC_Os01g10470.1,5586.82714536459,-5.55882877938878,0.624025624661869,-8.9080136451141,5.19550046941979e-19,6.95699621367945e-17
LOC_Os01g10480.1,202.275159140491,-5.95847964014229,1.06774572700449,-5.58042939385813,2.39925533199093e-08,8.8302417730321e-07
LOC_Os01g10900.1,2033.52041862455,-1.95432907940316,0.661890574145933,-2.95264679048333,0.00315062234312213,0.0416563901605864
LOC_Os01g11350.1,690.936976609816,-3.32685200912914,0.734984233121341,-4.5264263629175,5.99894891863903e-06,0.000155048809114804
LOC_Os01g11660.1,82.5070488527404,-4.02833776230521,1.24016727842781,-3.24822129431767,0.00116128914317982,0.0179571823651159
LOC_Os01g12030.1,176.214460427759,-5.4539717155008,1.12642297621292,-4.84185055762737,1.28635494288339e-06,3.67150786078757e-05
LOC_Os01g12381.1,192.237501216369,-4.59677650195594,0.967617924204105,-4.75061115236877,2.02802780945166e-06,5.6475190348602e-05
LOC_Os01g12760.1,1301.09577645212,2.13234429214227,0.657249209736848,3.24434668091275,0.00117720372715634,0.0181475362078589
LOC_Os01g12770.1,1087.36913954712,3.98354690841698,0.898599641091926,4.43306087188774,9.29046219645384e-06,0.000230876698256198
LOC_Os01g12860.1,801.818016590667,-2.00543560537987,0.692772455378397,-2.89479697093975,0.00379403839348745,0.0488274223426697
LOC_Os01g13270.1,332.146967130546,-5.65900014176392,0.891512230168049,-6.34764162539553,2.18640671649802e-10,1.0729162316008e-08
LOC_Os01g13310.1,3486.49026684053,-4.82539822061195,1.20654497296189,-3.99935214082099,6.35161148143806e-05,0.00134051774059099
LOC_Os01g13440.1,13875.3965151033,-6.54605030984374,0.598737269451661,-10.9330931008166,8.00716567184021e-28,2.96429983268979e-25
LOC_Os01g14220.1,137.30752205295,-5.35835538889147,1.20592363755039,-4.44336210191216,8.85639273024151e-06,0.000220525054986251
LOC_Os01g14650.1,77.4902959406505,4.04714947456218,1.19733103697179,3.38014245817761,0.000724482680451102,0.0120066668845794
LOC_Os01g14926.1,206.54687780783,-3.67829502380117,1.08657347776968,-3.38522437649713,0.000711200936930966,0.0118254771375827
LOC_Os01g14940.1,4203.64329821163,-5.75127475705193,0.634294766784265,-9.06719566079606,1.22119495736341e-19,1.76680240555554e-17
LOC_Os01g15270.1,65191.067296238,2.47999509309931,0.770002200898338,3.22076364224151,0.00127849539965768,0.0194705645438491
LOC_Os01g15399.1,2256.32813294299,5.69701838212598,0.985144746573084,5.78292520154382,7.34127107818487e-09,2.94751448360807e-07
LOC_Os01g15900.1,850.414684444969,3.21100001840706,0.683700417292365,4.69650147519796,2.64655324884225e-06,7.22606632173045e-05
LOC_Os01g16470.1,2692.68556501717,-7.19764763796126,0.848739258464826,-8.48039909333304,2.24422798065223e-17,2.52215157075621e-15
LOC_Os01g18840.1,376.777124237961,2.62293370520273,0.825338914440218,3.17800803925708,0.0014829063904834,0.0220370044120597
LOC_Os01g19290.1,7101.71289984221,-2.15763566638558,0.602912146893592,-3.57868999240179,0.000345320787205388,0.00615659029540258
LOC_Os01g19630.3,692.202070555608,5.06897542041551,1.28445604701612,3.94639850245642,7.93355299181984e-05,0.00164242814980323
LOC_Os01g20000.1,831.575754985859,-5.0470770538729,0.715609123691887,-7.05284056166669,1.75301681166685e-12,1.152230945611e-10
LOC_Os01g20970.1,8992.65708474268,-6.88887242051854,0.678028993380949,-10.1601443120708,2.98634095484878e-24,7.59375224215789e-22
LOC_Os01g21250.1,9590.56501917474,2.36887031457175,0.749614990293622,3.16011598653313,0.00157706344238309,0.0231762960295107
LOC_Os01g21380.1,100.983683649694,4.18504224636709,1.15195056974066,3.63300505794209,0.00028013952476573,0.00509554363905526
LOC_Os01g21880.1,134.950586148139,-3.7573761860805,1.26244085127939,-2.97627899340604,0.00291769295879324,0.0391107574785202
LOC_Os01g21970.1,33127.3742770887,-5.40006923701731,0.735868773682131,-7.33835899843462,2.16228542073209e-13,1.59628660356334e-11
LOC_Os01g22230.1,1582.10959709939,-3.17813450392273,0.673292397482145,-4.72028871231538,2.35510127688789e-06,6.4865776306757e-05
LOC_Os01g23880.1,15358.9936461195,-9.45174109398162,0.701865734173359,-13.4665942982865,2.45951491699072e-41,5.15965237669369e-38
LOC_Os01g24090.1,1911.42295663876,2.02291861068618,0.62156558752396,3.25455374507554,0.00113570668616325,0.0176374337553816
LOC_Os01g24120.1,125.060667909095,7.05193718190949,1.24082484230965,5.68326563222503,1.32146774867835e-08,5.06341386685368e-07
LOC_Os01g24460.1,342.653764579465,-4.63003354763,0.945923830410007,-4.89472132827348,9.84451271866358e-07,2.87500885359208e-05
LOC_Os01g25450.1,188.366182915248,-6.38971573661168,1.13178263335072,-5.64570929816661,1.64501606754019e-08,6.19007989301298e-07
LOC_Os01g25460.1,2726.72499421118,-5.15531262409206,0.652234199023727,-7.90408204876194,2.69915203836981e-15,2.40100542098663e-13
LOC_Os01g25484.1,4578.5942755958,2.66640536329171,0.688547372577783,3.87250822453832,0.000107721039746033,0.00215561959822467
LOC_Os01g25720.2,191.809876418437,-6.39231272875596,1.13243576257646,-5.64474643066065,1.65424877466547e-08,6.21553114230277e-07
LOC_Os01g25740.1,646.066084779737,-8.31654287471006,1.02256213216164,-8.13304405975735,4.18642381952939e-16,4.08484624933461e-14
LOC_Os01g25810.1,202.511194999345,-6.64751699885887,1.11133914057745,-5.98153772880239,2.21040843634397e-09,9.46340509804815e-08
LOC_Os01g26120.1,1901.79366692725,1.98773779817158,0.635039027694709,3.13010336606772,0.00174744802718184,0.0253254212068369
LOC_Os01g26130.5,8477.63797681671,2.18883817672314,0.581207459166285,3.7660187291177,0.000165871354735833,0.00318023266117278
LOC_Os01g27140.1,824.37948144413,4.83376105465463,0.704951904310026,6.85686644025125,7.03873799132395e-12,4.18896430717705e-10
LOC_Os01g27190.1,16297.9556598988,-4.17342428912824,0.678796319415205,-6.14827183023578,7.83317064648081e-10,3.55960381038292e-08
LOC_Os01g27480.1,222.915077579635,6.0471025029763,0.998849419984544,6.0540681928512,1.41232776153562e-09,6.21572361344365e-08
LOC_Os01g27630.1,1887.31942383481,-3.88852147324764,0.822167810577529,-4.72959586013974,2.24967213816722e-06,6.22343367101335e-05
LOC_Os01g28134.1,148.655500708152,-4.09104411741812,1.26304165622674,-3.23904132318158,0.0011993219598903,0.0184433298828824
LOC_Os01g28300.1,318.694137110648,-7.39744048058749,1.06533601710035,-6.94376268317854,3.81791671526029e-12,2.36729643817642e-10
LOC_Os01g28500.1,41459.1404226905,4.28348297414126,0.684113597198017,6.26136213588722,3.81629122393476e-10,1.80585179081454e-08
LOC_Os01g28810.1,530.307826984858,-5.14412973550832,0.983455345667186,-5.23066935186416,1.68897368054216e-07,5.50041700310068e-06
