baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC_Os01g62630.1,45.63087246634,4.22224032489008,1.38832259725086,3.04125304396175,0.00235595741712846,0.0317091480252458
LOC_Os01g62900.1,118.642651885192,4.42367308383457,1.20252590091279,3.67865097997202,0.000234470874683751,0.00466359654477556
LOC_Os01g62950.1,244.878414299752,3.04309168895611,0.997318032506523,3.05127510961375,0.00227871680429136,0.0308705333861197
LOC_Os01g62980.1,43.6911039100134,5.68083062604472,1.46748023365136,3.87114626539792,0.00010832476631002,0.00243378880717387
LOC_Os01g63270.1,1892.95950195329,2.8802983462347,0.797506262445684,3.61163100763848,0.00030427730506604,0.00583441312008479
LOC_Os01g63620.1,236.696766391694,3.48929137697463,1.01096194440142,3.45145670051963,0.000557569213243951,0.00962784895899116
LOC_Os01g64120.1,677.543051607816,-6.04072447879759,1.31520889285235,-4.59297721573097,4.3696678656364e-06,0.000149866893596926
LOC_Os01g64470.1,129.450821560275,-4.10945930064222,1.34322506370626,-3.05939742466038,0.00221782721557512,0.0303238451282176
LOC_Os01g64910.1,57.6611713657467,5.25453649247571,1.50460146218094,3.49231116980254,0.000478860041716908,0.00863911793462301
LOC_Os01g64960.1,1493.75690069313,4.30660376826425,1.41235396181974,3.0492382821056,0.00229422433659205,0.0309900170339659
LOC_Os01g65140.1,212.871773579414,-4.79179292162025,1.28553946200689,-3.72745688735192,0.000193421634433766,0.00398883142244808
LOC_Os01g65169.1,236.473604140989,-4.26574008084917,1.18860550559799,-3.58886111561721,0.000332125707456701,0.00629296729627774
LOC_Os01g65650.1,1425.93650757664,-3.13929948999718,0.822499063665036,-3.81678184046623,0.000135203615905963,0.00294841303001943
LOC_Os01g65860.1,103.476976285788,9.70691071246158,1.49171969133053,6.50719486299973,7.65670658710617e-11,5.61047569924326e-09
LOC_Os01g66030.1,1323.68486560037,4.88025584626858,1.05020729443052,4.6469452956094,3.36886456635472e-06,0.000119004875123155
LOC_Os01g66250.1,177.128365975548,-4.54106296110346,1.30457775315167,-3.48086800509429,0.000499791723841753,0.00889772293096972
LOC_Os01g66290.1,23.4287493477255,6.22441354105841,1.78358902347877,3.48982498721489,0.000483336969641125,0.00863911793462301
LOC_Os01g66440.1,130.902853787707,-4.89072901635858,1.64977562179308,-2.96448132203762,0.00303193648041979,0.0386913102082517
LOC_Os01g66510.1,211.899505222036,3.90635729289059,1.02026354241673,3.8287727929957,0.000128783830534406,0.00282768889083191
LOC_Os01g66590.2,33.1907282426112,7.15146382128993,1.71403655796496,4.1722936351957,3.01548674650617e-05,0.000817613089282714
