IDENTIFIER	log2FoldChange
loc_os03g57200.1|pacid:24122081	-2.80907055449713
loc_os03g57569.2|pacid:24126891	2.9590761852646
loc_os03g57990.1|pacid:24127216	2.26696378617138
loc_os03g59152.1|pacid:24123410	-2.01769221891821
loc_os03g59480.1|pacid:24126591	-1.48469904490837
loc_os03g61310.1|pacid:24127912	1.52852811239128
loc_os03g62590.1|pacid:24126192	-4.14161970661862
loc_os03g62840.1|pacid:24126927	-3.58323507401969
loc_os03g63210.1|pacid:24127707	5.17296489191888
loc_os03g63270.1|pacid:24125306	1.16723926074164
loc_os03g63999.1|pacid:24128505	6.82453969326432
loc_os04g01310.1|pacid:24106352	-1.2699559621573
loc_os04g01650.1|pacid:24103230	-2.62744684595868
loc_os04g02030.1|pacid:24106208	-5.16021146588037
loc_os04g02280.1|pacid:24106706	-5.3142506468954
loc_os04g03860.1|pacid:24102556	-2.01780454752023
loc_os04g03880.1|pacid:24106676	-4.24797377822064
loc_os04g03910.1|pacid:24107101	-7.9467146433673
loc_os04g05470.1|pacid:24107049	4.72639296812949
loc_os04g06050.1|pacid:24104769	-5.93964354639612
loc_os04g06734.1|pacid:24105051	-4.27743070970124
loc_os04g08190.1|pacid:24106357	6.18748015414608
loc_os04g08200.1|pacid:24106429	3.68008045971125
loc_os04g09350.1|pacid:24108188	1.73878353324699
loc_os04g09604.1|pacid:24106117	2.40354998992748
loc_os04g10924.1|pacid:24107196	2.46867265761517
loc_os04g12070.1|pacid:24104714	4.98978041273352
loc_os04g12180.1|pacid:24107280	-4.33157635193297
loc_os04g12950.1|pacid:24102462	-4.79179951996508
loc_os04g12980.1|pacid:24106865	-1.97990115963247
loc_os04g13260.1|pacid:24105455	5.76176857041621
loc_os04g13300.1|pacid:24107026	4.61626827286785
loc_os04g14210.1|pacid:24105587	3.10502787473392
loc_os04g14220.2|pacid:24107818	9.38007903409392
loc_os04g14304.1|pacid:24103426	5.06533715920937
loc_os04g14320.1|pacid:24102342	4.55204176880267
loc_os04g14570.1|pacid:24104671	3.41175655216863
loc_os04g14630.1|pacid:24107926	5.26074825065872
loc_os04g15600.1|pacid:24103542	2.24858917046422
loc_os04g15660.1|pacid:24103702	1.80138286106601
loc_os04g15680.1|pacid:24107186	7.1241259384518
loc_os04g17479.1|pacid:24107333	3.71864236692824
loc_os04g18530.1|pacid:24106597	4.62199221070722
loc_os04g18800.1|pacid:24106702	4.14232248947658
loc_os04g19630.1|pacid:24107992	3.838984853452
loc_os04g20930.1|pacid:24104646	-4.42613651496514
loc_os04g21170.1|pacid:24106424	4.71091033804904
loc_os04g21840.1|pacid:24106664	4.23703394218117
loc_os04g23600.1|pacid:24103539	1.67001837479519
loc_os04g24160.1|pacid:24103918	-2.93743706683815
loc_os04g24560.1|pacid:24106491	2.84183030655271
loc_os04g24804.1|pacid:24104660	2.93672319748741
loc_os04g25140.1|pacid:24105194	1.83229404281214
loc_os04g25370.1|pacid:24107792	-3.1920757401606
loc_os04g25784.1|pacid:24105559	3.44089092417181
loc_os04g25990.1|pacid:24105806	2.19211791510434
loc_os04g26380.1|pacid:24108433	3.96362979418415
loc_os04g26810.1|pacid:24103362	3.51556001373955
loc_os04g27330.1|pacid:24107158	5.56248834668868
loc_os04g27400.1|pacid:24103581	3.6982757220671
loc_os04g27960.1|pacid:24107351	-2.99199987366168
loc_os04g28450.1|pacid:24105118	3.38362940238014
loc_os04g28860.1|pacid:24105929	3.73501820103118
loc_os04g29950.1|pacid:24107975	-3.29426818573556
loc_os04g30010.1|pacid:24103537	-3.99096305950917
loc_os04g30030.1|pacid:24106655	-5.13607633835486
loc_os04g30180.1|pacid:24105201	-4.94266243373999
loc_os04g30230.1|pacid:24105775	3.55670818092866
loc_os04g30240.1|pacid:24108407	-4.29607409768998
loc_os04g30920.1|pacid:24105206	-1.76356258932867
loc_os04g31010.1|pacid:24106170	1.37423161782471
loc_os04g31090.1|pacid:24107568	7.09535989928745
loc_os04g31790.1|pacid:24104891	-4.18763095291684
loc_os04g31960.1|pacid:24104193	-1.73643299443152
loc_os04g32000.2|pacid:24104310	3.81010826766564
loc_os04g32150.1|pacid:24104978	1.26106463435094
loc_os04g32190.1|pacid:24108301	4.48747008908101
loc_os04g32340.1|pacid:24106991	-1.56411987613304
loc_os04g32610.2|pacid:24103769	3.96632338638411
loc_os04g33260.1|pacid:24105053	2.96912968427132
loc_os04g33400.1|pacid:24103978	-3.24621586861485
loc_os04g33885.1|pacid:24103623	5.0136573043246
loc_os04g33970.1|pacid:24106075	-5.53500222128265
loc_os04g34420.1|pacid:24103795	1.67610673477503
loc_os04g34530.1|pacid:24105902	2.74138820378138
loc_os04g34600.1|pacid:24105991	1.32487909485171
loc_os04g34900.1|pacid:24104333	3.25003824317818
loc_os04g35030.1|pacid:24108306	-4.24309026207317
loc_os04g35690.1|pacid:24103954	-2.5578934867083
loc_os04g35780.1|pacid:24106754	-1.00213903459877
loc_os04g38680.1|pacid:24107559	1.43107334032027
loc_os04g40800.1|pacid:24103738	2.39951505901463
loc_os04g41040.1|pacid:24104123	-1.12468396300328
loc_os04g41238.1|pacid:24107672	6.02803821693246
loc_os04g41620.1|pacid:24107522	3.49183520408208
loc_os04g41640.1|pacid:24104601	4.68753048482756
loc_os04g41800.1|pacid:24102977	1.08257656824873
loc_os04g42444.1|pacid:24104989	1.91392912971523
loc_os04g43570.1|pacid:24103994	3.13832435366374
loc_os04g43790.1|pacid:24103885	4.55248139658971
loc_os04g44050.1|pacid:24107937	3.81319582839318
loc_os04g44100.1|pacid:24102323	-2.29660847423075
loc_os04g44220.1|pacid:24104812	-3.87782093337027
loc_os04g44440.1|pacid:24103070	-3.52747341379464
loc_os04g44950.1|pacid:24103942	3.11772906524856
loc_os04g45220.1|pacid:24105575	4.54556334603267
loc_os04g45834.1|pacid:24108057	-2.35421711572117
loc_os04g46190.1|pacid:24102668	-2.52259860037725
loc_os04g46830.1|pacid:24104153	-5.17013818563773
loc_os04g47770.1|pacid:24104126	2.23592254136189
loc_os04g47900.1|pacid:24105477	-2.24011857210493
loc_os04g48840.1|pacid:24102557	2.20076164928756
loc_os04g49270.1|pacid:24108455	-7.47819351587104
loc_os04g49685.1|pacid:24107864	3.7929537065038
loc_os04g49950.1|pacid:24107690	3.12642600357038
loc_os04g49980.1|pacid:24104929	3.05874605921668
loc_os04g50200.1|pacid:24106657	-2.75381896667298
loc_os04g51250.1|pacid:24104432	3.47339305048776
loc_os04g51890.1|pacid:24103789	-1.81754299414903
loc_os04g52110.1|pacid:24106529	2.3718588811711
loc_os04g52210.1|pacid:24106800	-4.04613139772976
loc_os04g52250.1|pacid:24105234	2.95792415231776
loc_os04g52440.1|pacid:24107614	-3.30278179965961
loc_os04g52606.1|pacid:24106240	5.23577702131638
loc_os04g52860.1|pacid:24103637	1.04236320132989
loc_os04g52910.1|pacid:24106369	4.71849979370181
loc_os04g52980.1|pacid:24107421	4.50100529282695
loc_os04g53510.1|pacid:24106168	1.10564248925873
loc_os04g53998.1|pacid:24105313	-2.1250780014501
loc_os04g54540.1|pacid:24103729	3.60658697750257
loc_os04g54564.1|pacid:24106602	-5.09216090077338
loc_os04g55780.1|pacid:24106122	-3.39740850430642
loc_os04g56470.1|pacid:24103874	-2.07438937578242
loc_os04g57250.1|pacid:24105078	5.73790762672617
loc_os04g57920.1|pacid:24104361	-1.09419677871788
loc_os04g58050.1|pacid:24108015	6.11697794927647
loc_os04g58055.1|pacid:24104554	-4.70546798713072
loc_os05g01490.1|pacid:24153854	-1.60590111487207
loc_os05g01520.1|pacid:24150401	-1.13337544743348
loc_os05g01870.1|pacid:24151330	3.56843130915048
loc_os05g02030.1|pacid:24151471	-3.91346149087137
loc_os05g02650.1|pacid:24150226	-1.15745055700037
loc_os05g02720.1|pacid:24154731	-4.90373138606188
loc_os05g02730.1|pacid:24149485	-2.7841088604864
loc_os05g03210.1|pacid:24149931	-5.63247357628139
loc_os05g03810.1|pacid:24151413	-3.62443677254663
loc_os05g04070.1|pacid:24153257	1.22723766416711
loc_os05g04090.1|pacid:24149614	-6.86835515928788
loc_os05g04210.1|pacid:24152125	-2.40901798054261
loc_os05g04460.1|pacid:24152551	-5.58284460323216
loc_os05g05920.1|pacid:24149659	-4.30430782499235
loc_os05g05930.1|pacid:24152496	3.16167594505548
loc_os05g06180.1|pacid:24150140	4.20375147965355
loc_os05g06530.1|pacid:24153718	-3.05137320063452
loc_os05g06600.1|pacid:24151648	-4.46227608881131
loc_os05g06630.1|pacid:24153940	-2.77033762769932
loc_os05g06740.1|pacid:24152699	9.71523399300469
loc_os05g07050.1|pacid:24149425	-1.40724700096618
loc_os05g08090.3|pacid:24153171	-10.2587911813421
loc_os05g08350.1|pacid:24151857	-3.74591972501719
loc_os05g09210.1|pacid:24154852	5.21175128399581
loc_os05g09530.1|pacid:24152837	-4.48618942979535
loc_os05g09704.1|pacid:24154027	-4.9434674895332
loc_os05g10380.1|pacid:24154170	4.40479220671577
loc_os05g10570.1|pacid:24150252	5.03245986932824
loc_os05g12020.1|pacid:24153318	3.61206998974901
loc_os05g12380.1|pacid:24151110	1.48728235413395
loc_os05g12770.1|pacid:24152903	1.70828817560401
loc_os05g13804.1|pacid:24150069	4.48293775877364
loc_os05g13810.2|pacid:24151404	4.02298454381471
loc_os05g14034.1|pacid:24150445	3.3605689512011
loc_os05g14040.1|pacid:24153802	-4.41536930776638
loc_os05g14890.1|pacid:24150540	3.81322262138906
loc_os05g15240.1|pacid:24152961	-3.43960049645796
loc_os05g15360.2|pacid:24151419	-4.72788603740627
loc_os05g16160.1|pacid:24153951	-2.67768573936915
loc_os05g16170.1|pacid:24150470	-3.94425319600873
loc_os05g18294.1|pacid:24149664	-3.07598204324538
loc_os05g18780.1|pacid:24150642	-3.16464867016608
loc_os05g19010.1|pacid:24149986	-3.75733738618612
loc_os05g19570.1|pacid:24154159	2.98748303371883
loc_os05g20914.1|pacid:24151350	-2.56228161618108
loc_os05g23240.1|pacid:24152012	-2.23145750670423
loc_os05g24000.1|pacid:24151863	-1.11846666992153
loc_os05g24900.1|pacid:24153943	4.28523043495485
loc_os05g25760.1|pacid:24151287	3.96688535431543
loc_os05g26040.1|pacid:24151663	5.16288394124105
loc_os05g26760.1|pacid:24152691	4.57741163409466
loc_os05g26870.1|pacid:24152584	-3.83692459511793
loc_os05g26954.1|pacid:24152315	2.50826528310174
loc_os05g27590.1|pacid:24149557	2.46344286904834
loc_os05g27660.1|pacid:24153437	-1.24635197585863
loc_os05g27910.1|pacid:24152543	-4.30124842838181
loc_os05g27930.1|pacid:24151984	-1.04191331522753
loc_os05g28860.1|pacid:24153845	-1.7608726011362
loc_os05g29010.2|pacid:24153413	-3.26709942741491
loc_os05g29800.1|pacid:24151883	3.45911900037777
loc_os05g30660.1|pacid:24152822	3.8963775038593
loc_os05g30680.1|pacid:24151024	5.7080908188215
loc_os05g31525.1|pacid:24153792	-5.03744085338398
loc_os05g35010.1|pacid:24150169	2.68593804513196
loc_os05g35050.1|pacid:24153651	2.74923091059625
loc_os05g35150.1|pacid:24154304	5.85166429624271
loc_os05g35630.1|pacid:24153733	3.60539295119012
loc_os05g35830.1|pacid:24153939	3.27270718760407
loc_os05g36020.1|pacid:24152945	3.06811748476563
loc_os05g36380.1|pacid:24152683	5.70033245718153
loc_os05g36994.1|pacid:24154301	4.71667515268719
loc_os05g37340.1|pacid:24154479	1.84728159550735
loc_os05g37530.1|pacid:24150921	4.90302245308561
loc_os05g38850.1|pacid:24151577	-1.68738708435262
loc_os05g38940.1|pacid:24152971	-2.88028992711448
loc_os05g39490.1|pacid:24152970	-4.29552193000218
loc_os05g39870.1|pacid:24149526	3.28361213037736
loc_os05g39980.1|pacid:24151472	4.87031623550883
loc_os05g40490.1|pacid:24151062	2.65325212889002
loc_os05g40620.1|pacid:24150304	-3.91116008951728
loc_os05g40730.1|pacid:24152816	-2.62973148690034
loc_os05g41050.1|pacid:24153069	-4.36792572201807
loc_os05g41250.1|pacid:24152633	-3.44294980974921
loc_os05g42160.1|pacid:24150778	-4.02614127339724
loc_os05g44060.1|pacid:24149930	-1.92477412261434
loc_os05g44120.1|pacid:24154029	-3.26608540710978
loc_os05g44780.1|pacid:24154646	-1.79315770913005
loc_os05g44970.1|pacid:24152586	4.9013270172387
loc_os05g45120.1|pacid:24149747	5.32509732134503
loc_os05g45330.1|pacid:24149916	3.30067143538433
loc_os05g45430.1|pacid:24153666	-1.84994201556465
loc_os05g45770.1|pacid:24153340	1.58510573821965
loc_os05g45954.1|pacid:24153975	-4.48184934225692
loc_os05g45990.1|pacid:24152572	-1.60090527286959
loc_os05g46140.1|pacid:24149588	-1.47338924725662
loc_os05g46150.1|pacid:24152850	4.55658328324159
loc_os05g46300.1|pacid:24153486	-2.55072836445302
loc_os05g46310.1|pacid:24154475	-2.29406125583066
loc_os05g46954.2|pacid:24153048	5.59290601111283
loc_os05g47442.1|pacid:24152223	7.77560238262011
loc_os05g47630.1|pacid:24150692	-2.01380109477602
loc_os05g47680.1|pacid:24152246	1.50586720520228
loc_os05g48770.1|pacid:24152294	5.47594107449299
loc_os05g48830.1|pacid:24150792	5.62435836384044
loc_os05g49210.1|pacid:24150977	-2.48496180204333
loc_os05g49470.1|pacid:24152765	-4.3234598883205
loc_os05g49480.1|pacid:24150434	-7.2599205433612
loc_os05g49670.1|pacid:24150221	-5.41253958723916
loc_os05g49680.1|pacid:24154859	-4.66833168487307
loc_os05g50330.1|pacid:24150805	4.36699062045366
loc_os05g51110.1|pacid:24152662	-3.61802528214573
loc_os05g51130.1|pacid:24153751	-1.50909072614799
loc_os05g51390.1|pacid:24153822	-1.78884633912855
loc_os06g01050.1|pacid:24142081	-3.45338914450822
loc_os06g01740.1|pacid:24140567	4.74666267362246
loc_os06g01800.1|pacid:24140498	7.44423261866161
loc_os06g01830.1|pacid:24139389	4.4719469551725
loc_os06g02040.1|pacid:24142885	4.24785784851955
loc_os06g02250.1|pacid:24139614	2.54360213064276
loc_os06g02340.1|pacid:24143262	2.51453206823418
loc_os06g02500.1|pacid:24141938	1.34860114776327
loc_os06g02780.1|pacid:24142430	-4.22997063025222
loc_os06g03380.1|pacid:24141688	-2.857323299609
loc_os06g03500.1|pacid:24143994	5.31339842100512
loc_os06g04120.1|pacid:24144041	1.35021190636104
loc_os06g04630.1|pacid:24140885	-3.15755955735385
loc_os06g04690.1|pacid:24144133	-3.55286954492994
loc_os06g04810.1|pacid:24141322	-2.79596647425642
loc_os06g05368.2|pacid:24140335	-1.59825288645185
loc_os06g05580.1|pacid:24144111	-2.52494159269629
loc_os06g06170.1|pacid:24142949	3.90619902610291
loc_os06g06600.1|pacid:24139338	-6.61135492225657
loc_os06g06610.1|pacid:24143290	-4.17214075455285
loc_os06g07120.1|pacid:24139747	-1.90870629313508
loc_os06g07130.1|pacid:24141962	-1.83384269380656
loc_os06g07887.1|pacid:24139888	-1.49678311948551
loc_os06g07896.1|pacid:24142110	-2.75426689102405
loc_os06g07978.1|pacid:24141549	-3.95757095749903
loc_os06g08600.1|pacid:24142549	4.69994355930997
loc_os06g08884.2|pacid:24142208	-4.35825229864486
loc_os06g08890.1|pacid:24143964	5.65031314317554
loc_os06g09020.1|pacid:24142802	6.26514445520184
loc_os06g09090.1|pacid:24140835	2.81570008846371
loc_os06g09130.1|pacid:24141326	4.85982800609485
loc_os06g09140.1|pacid:24141889	-4.7903349192712
loc_os06g09190.1|pacid:24142514	-4.6056662577799
loc_os06g09510.1|pacid:24139722	4.15484199054606
loc_os06g10610.1|pacid:24141076	-1.85546267197286
loc_os06g10900.1|pacid:24141199	-3.39709929327675
loc_os06g11330.1|pacid:24143123	-1.90572105997766
loc_os06g11760.1|pacid:24140012	2.32185909458572
loc_os06g11812.1|pacid:24142768	2.75399111977466
loc_os06g11860.1|pacid:24142449	1.22266675986947
loc_os06g12170.6|pacid:24143250	-7.38701026173239
loc_os06g12270.1|pacid:24139672	5.86690920931044
loc_os06g12820.1|pacid:24142209	-2.55444785160746
loc_os06g12920.1|pacid:24142953	5.45833501426111
loc_os06g13330.1|pacid:24143508	4.37082966912017
loc_os06g13390.1|pacid:24142103	4.07625604120991
loc_os06g13460.1|pacid:24144391	4.08573458336523
loc_os06g13580.1|pacid:24143530	-1.8655248516822
loc_os06g13660.1|pacid:24141257	1.04975315816869
loc_os06g13700.1|pacid:24140796	-4.56275589661522
loc_os06g13750.1|pacid:24142696	-4.4406067469533
loc_os06g13760.1|pacid:24142367	1.53472902119062
loc_os06g14220.1|pacid:24142791	-4.51493504647925
loc_os06g14400.1|pacid:24141454	1.10673988043461
loc_os06g15620.1|pacid:24143543	2.45071997868522
loc_os06g15670.1|pacid:24140166	3.5756369707969
loc_os06g15740.1|pacid:24144641	6.53843288531677
loc_os06g15995.1|pacid:24140824	2.70348949780765
loc_os06g16140.1|pacid:24140536	-5.80487970909165
loc_os06g16330.1|pacid:24143533	-1.6275798435381
loc_os06g17020.1|pacid:24143279	2.17017233030342
loc_os06g17920.1|pacid:24144092	-3.09520860723574
loc_os06g17970.1|pacid:24142865	2.10810999584829
loc_os06g19460.1|pacid:24139859	3.18682913440364
loc_os06g19570.1|pacid:24140489	3.94386159908884
loc_os06g20130.1|pacid:24143783	2.83777294581613
loc_os06g20330.1|pacid:24142966	-4.77102929631987
loc_os06g21210.1|pacid:24142014	2.79115772588933
loc_os06g21240.1|pacid:24144417	3.26086113485726
loc_os06g21840.1|pacid:24144055	3.64735748395889
loc_os06g22394.1|pacid:24143002	2.83340223966099
loc_os06g22800.1|pacid:24139748	1.86132271495178
loc_os06g23350.1|pacid:24141718	5.21655195534397
loc_os06g23750.1|pacid:24144509	4.45378748968302
loc_os06g23770.1|pacid:24144607	3.43983381916265
loc_os06g23800.2|pacid:24141546	6.10171344328056
loc_os06g24240.1|pacid:24139326	6.65623764881776
loc_os06g24250.1|pacid:24141261	6.01521350234715
loc_os06g24850.1|pacid:24141527	-3.12680424775883
loc_os06g24910.1|pacid:24144354	3.10017653161682
loc_os06g28730.1|pacid:24143887	2.6906918357166
loc_os06g28950.1|pacid:24141145	1.49727871355603
loc_os06g29010.1|pacid:24139619	5.05101263115198
loc_os06g29220.1|pacid:24141421	-2.97023792614468
loc_os06g29690.1|pacid:24143617	4.13193610758495
loc_os06g30620.1|pacid:24144645	5.05610429099708
loc_os06g30820.1|pacid:24142580	3.09434714751753
loc_os06g31070.1|pacid:24141318	-3.91461182842937
loc_os06g31220.1|pacid:24143689	-3.85300980883362
loc_os06g32600.1|pacid:24144524	-5.16845815486259
loc_os06g32860.2|pacid:24144070	-3.52628553825451
loc_os06g33410.1|pacid:24140827	-4.77399995321673
loc_os06g33530.1|pacid:24141650	-1.5007124981697
loc_os06g34100.1|pacid:24144076	5.3158442574014
loc_os06g34390.1|pacid:24142813	-2.02298156285683
loc_os06g34400.1|pacid:24142417	-2.14338486389072
loc_os06g34870.1|pacid:24144601	2.86639110922647
loc_os06g35170.1|pacid:24139713	-4.64629587383051
loc_os06g36430.1|pacid:24140880	-3.73523050757945
loc_os06g36650.1|pacid:24142432	-3.07261113113481
loc_os06g36830.1|pacid:24140252	-3.00528654652828
loc_os06g36850.1|pacid:24139701	4.0071040663967
loc_os06g37150.1|pacid:24142451	2.26596734104658
loc_os06g37450.1|pacid:24141330	1.42696789670845
loc_os06g37680.1|pacid:24140118	-8.24272147940377
loc_os06g37690.1|pacid:24142825	3.12161263159724
loc_os06g37700.1|pacid:24140079	3.69711117529959
loc_os06g38650.1|pacid:24142739	2.40253445682109
loc_os06g40010.1|pacid:24141985	-4.3500315334787
loc_os06g40415.1|pacid:24144171	-6.41089948698593
loc_os06g41210.1|pacid:24142024	4.44776824959381
loc_os06g41390.1|pacid:24143236	-1.5082208464938
loc_os06g41670.1|pacid:24139986	-2.30042738111004
loc_os06g41800.1|pacid:24142660	-4.3161063696443
loc_os06g42060.1|pacid:24141331	6.01269478201187
loc_os06g42130.1|pacid:24141811	-2.3393113231338
loc_os06g42530.1|pacid:24143878	-5.27998620992441
loc_os06g43520.1|pacid:24141429	-3.21598551343511
loc_os06g43800.1|pacid:24139771	1.22905662554848
loc_os06g44760.1|pacid:24139532	2.73046728412755
loc_os06g45100.1|pacid:24143893	1.47479129467392
loc_os06g45330.1|pacid:24143351	-1.15269454103832
loc_os06g45500.1|pacid:24142637	-1.00141288731965
loc_os06g45620.1|pacid:24141759	-3.53742253164674
loc_os06g46090.1|pacid:24144269	4.14996616151171
loc_os06g47800.1|pacid:24142752	2.54749457103306
loc_os06g48740.1|pacid:24143472	4.61123869613387
loc_os06g49190.1|pacid:24139702	4.00281844727008
loc_os06g49260.1|pacid:24143235	-4.57073890298388
loc_os06g49640.1|pacid:24140897	1.3578106888294
loc_os06g49920.1|pacid:24143028	5.84977918274878
loc_os06g50090.1|pacid:24141181	-1.59959278086853
loc_os06g50100.1|pacid:24141856	1.30162713627849
loc_os06g50490.1|pacid:24141109	5.67127379202391
loc_os06g50539.1|pacid:24141605	4.09328406115291
loc_os06g50580.1|pacid:24140670	5.20988171557986
loc_os06g51050.1|pacid:24139449	2.64703594608837
loc_os07g01070.1|pacid:24108855	-3.18208828735962
loc_os07g01690.1|pacid:24108545	-4.25937314216157
loc_os07g01810.1|pacid:24108998	2.29547565151699
loc_os07g01890.2|pacid:24110298	-5.40081717909351
loc_os07g01900.1|pacid:24110829	-4.18563408492573
loc_os07g01904.2|pacid:24110767	-9.45213830403776
loc_os07g02480.1|pacid:24113551	-4.38990233496823
loc_os07g02624.1|pacid:24112782	2.39085497018878
loc_os07g02900.1|pacid:24111567	-1.86926993304881
loc_os07g03170.1|pacid:24112157	-2.13526081259243
loc_os07g03409.1|pacid:24112900	-4.14513616947606
loc_os07g03590.1|pacid:24112356	4.90833203673582
loc_os07g03849.1|pacid:24110511	-1.38058442519601
loc_os07g03920.1|pacid:24111155	3.22199457584877
loc_os07g03930.1|pacid:24110307	-2.01385110641389
loc_os07g04310.1|pacid:24109655	-4.17513871557426
loc_os07g04900.1|pacid:24110475	3.63840763974497
loc_os07g05084.1|pacid:24108774	7.16688210234794
loc_os07g05174.1|pacid:24108490	4.41975831219775
loc_os07g05260.1|pacid:24108966	3.77762415983924
loc_os07g05510.1|pacid:24111039	7.39369590320387
loc_os07g05550.1|pacid:24111040	-1.57347170169878
loc_os07g05560.1|pacid:24111187	-1.40574673323049
loc_os07g05670.1|pacid:24111715	-4.3244896256997
loc_os07g05700.1|pacid:24112773	-4.20914272839806
loc_os07g05960.1|pacid:24110354	-1.72958294553519
loc_os07g06644.1|pacid:24109018	-2.23349627930496
loc_os07g07280.1|pacid:24112800	-7.48108956745733
loc_os07g07715.1|pacid:24109697	-4.13241161264012
loc_os07g07770.1|pacid:24110988	-5.72674491360021
loc_os07g07820.1|pacid:24110575	-1.90533062022031
loc_os07g07860.1|pacid:24111932	3.56044342671268
loc_os07g07920.1|pacid:24108550	2.19176154011109
loc_os07g08870.1|pacid:24111601	3.89887245243435
loc_os07g08934.1|pacid:24108514	-3.13359551394083
loc_os07g09460.1|pacid:24112152	5.40552378722919
loc_os07g09890.1|pacid:24112018	1.6016663165483
loc_os07g10180.1|pacid:24111984	5.19656726838102
loc_os07g10220.1|pacid:24109322	-3.88398078789804
loc_os07g10810.1|pacid:24109954	3.93925618622511
loc_os07g10860.1|pacid:24112822	-5.12623255023953
loc_os07g10990.1|pacid:24110830	5.49958712289514
loc_os07g11290.1|pacid:24108844	-1.30380052167952
loc_os07g11550.1|pacid:24109282	6.03311028003145
loc_os07g12230.1|pacid:24108549	5.73064498487739
loc_os07g12560.1|pacid:24112091	4.42059413486671
loc_os07g12570.1|pacid:24112397	8.07088346300944
loc_os07g12770.1|pacid:24109608	1.34460502945291
loc_os07g13160.1|pacid:24110057	3.45527074568448
loc_os07g13870.1|pacid:24112369	1.91388859733073
loc_os07g14480.1|pacid:24111873	5.27501748295124
loc_os07g14530.3|pacid:24109184	1.07903908429654
loc_os07g15230.1|pacid:24108828	3.88300316622131
loc_os07g16030.1|pacid:24111729	1.9753030259769
loc_os07g17430.1|pacid:24109052	3.60062000753554
loc_os07g17770.1|pacid:24109332	4.90982749128871
loc_os07g18930.1|pacid:24112104	5.37832506337711
loc_os07g18980.1|pacid:24110001	8.77669587615138
loc_os07g19130.1|pacid:24112920	-3.98266626760169
loc_os07g19210.1|pacid:24112163	4.98901308735451
loc_os07g19220.1|pacid:24109172	8.25434654806676
loc_os07g20100.1|pacid:24111733	5.42202507485056
loc_os07g20135.1|pacid:24109365	4.42634403917932
loc_os07g20150.1|pacid:24111714	-1.01707848938992
loc_os07g20160.1|pacid:24109662	4.60992704614019
loc_os07g20260.1|pacid:24110417	-4.26140342530059
loc_os07g20610.1|pacid:24111396	-3.66193823096698
loc_os07g22660.1|pacid:24111842	2.05956165299064
loc_os07g22670.1|pacid:24109421	-1.13966661907049
loc_os07g23670.1|pacid:24111591	5.5705812044339
loc_os07g23740.1|pacid:24110822	-1.46248750631253
loc_os07g24830.1|pacid:24108547	4.73786251158941
loc_os07g25060.1|pacid:24109765	6.42149765088602
loc_os07g25480.1|pacid:24113097	3.73988980492309
loc_os07g25770.1|pacid:24108495	2.9684248253613
loc_os07g26710.1|pacid:24112136	-4.25236509211619
loc_os07g26730.1|pacid:24109865	-3.0454102825173
loc_os07g26910.1|pacid:24112975	4.52610450544643
loc_os07g27050.1|pacid:24111306	5.29012381420255
loc_os07g27250.1|pacid:24112574	5.07969422688626
loc_os07g27790.1|pacid:24110939	1.14233179880506
loc_os07g27930.1|pacid:24110502	-1.29554982652355
loc_os07g29794.1|pacid:24108548	-1.22667544767664
loc_os07g30280.1|pacid:24112573	-1.80564164149515
loc_os07g30369.1|pacid:24110265	4.96240247355275
loc_os07g30469.1|pacid:24112719	-5.47341702856851
loc_os07g31140.1|pacid:24112460	-5.31807237426721
loc_os07g31670.1|pacid:24112124	4.62621603511364
loc_os07g32050.1|pacid:24113428	5.15750483459092
loc_os07g32080.1|pacid:24111278	-3.77747537756682
loc_os07g32480.1|pacid:24113333	-1.35802789908099
loc_os07g32870.1|pacid:24111004	-3.63776221777372
loc_os07g34006.1|pacid:24109236	2.61658167815136
loc_os07g34710.1|pacid:24110703	3.45444325652153
loc_os07g34780.1|pacid:24109699	-4.07156701227304
loc_os07g35960.1|pacid:24111403	-4.55063248722527
loc_os07g36130.1|pacid:24110726	-1.19128722431723
loc_os07g36250.1|pacid:24111585	1.82195788267556
loc_os07g36460.1|pacid:24113093	-2.25106736416189
loc_os07g36830.1|pacid:24112010	-4.50056356596059
loc_os07g36860.1|pacid:24112039	-4.33346078138461
loc_os07g36960.2|pacid:24110998	-2.80591659576832
loc_os07g37080.1|pacid:24109017	-4.02775417617408
loc_os07g37340.1|pacid:24111693	-3.45187668676164
loc_os07g37790.1|pacid:24108851	-5.1249053894771
loc_os07g38860.1|pacid:24113289	-4.66547332470638
loc_os07g38900.1|pacid:24110576	4.49457118278422
loc_os07g38910.1|pacid:24110369	5.76247657506555
loc_os07g38980.1|pacid:24109918	-4.52178120466101
loc_os07g39114.1|pacid:24113420	3.87231687196696
loc_os07g39120.1|pacid:24109604	6.51075527245967
loc_os07g39260.1|pacid:24113421	4.75915174072068
loc_os07g40450.1|pacid:24112989	-1.17100755672102
loc_os07g40830.1|pacid:24108971	2.94945080052949
loc_os07g41400.1|pacid:24109653	2.87100043270982
loc_os07g42040.1|pacid:24112878	-3.96065951806389
loc_os07g42324.1|pacid:24109746	1.55227305697166
loc_os07g42910.1|pacid:24110187	-3.59360231914044
loc_os07g43510.1|pacid:24110027	-2.48187850884913
loc_os07g43690.1|pacid:24111741	-4.30971139858427
loc_os07g43960.2|pacid:24112501	-5.47977030432421
loc_os07g44480.1|pacid:24112622	2.88670625512195
